card_id,name,pitch,classes,talents,kind,type_text,cost,power,defense,cc_legal,rarities,easiest_rarity,sets,printing_code,image_url
D9BrCpJrGhbWC8BwDbkjW,Prowess of Agility,3,Ninja,,Deck,Ninja Action - Aura,0,,3,true,M,M,HNT,HNT073,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT073.webp
zcrKbBF8hrk9bfG7cWWfF,Prowl,1,Assassin,,Deck,Assassin Action - Attack,0,3,3,true,C,C,AAC|ARA|OUT,AAC016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC016.webp
LCwpKJ8PMK8HqGKPH7RM6,Prowl,2,Assassin,,Deck,Assassin Action - Attack,0,2,3,true,C,C,ARA|OUT,ARA021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARA021.webp
wTwdrMPDDFkHJhhhMCJ9b,Prowl,3,Assassin,,Deck,Assassin Action - Attack,0,1,3,true,C,C,ARA|OUT|UZU,ARA023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARA023.webp
6FGKKGj7QbWJ6tJfh9Qmn,Pry,1,Wizard,,Deck,Wizard Action,0,,3,true,C,C,EVR,EVR128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR128.webp
wrf8qfHNtcKLG9WrKDWL9,Pry,2,Wizard,,Deck,Wizard Action,0,,3,true,C,C,EVR,EVR129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR129.webp
cBbDbtL7FMKjqwNQpkWQ6,Pry,3,Wizard,,Deck,Wizard Action,0,,3,true,C,C,EVR,EVR130,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR130.webp
tBg8fnqMkfmjJgNFPmKKf,Public Bounty,1,Generic,,Deck,Generic Action,1,,2,true,C,C,HNT,HNT241,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT241.webp
jPmQzcTkTDjMfbGHpdnr9,Public Bounty,2,Generic,,Deck,Generic Action,1,,2,true,C,C,HNT,HNT242,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT242.webp
jfMpJKPFjR6kCpQnFJQdJ,Public Bounty,3,Generic,,Deck,Generic Action,1,,2,true,C,C,HNT,HNT243,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT243.webp
fJTDNGKmzzzmwzrpCdgbT,Puffer Jacket,,Mechanologist,,Equipment,Mechanologist Equipment - Chest,,,2,true,M,M,AMX,AMX004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AMX004-RF.webp
m8MzjMMWBw88jJj9gt9Qj,Puffin,,Pirate|Mechanologist,,Hero,Pirate Mechanologist Hero - Young,,,,false,B|P|V,B,HER|SEA,HER140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HER140-RF.webp
DghbPmFhwLkT9whJJjL9f,"Puffin, Hightail",,Pirate|Mechanologist,,Hero,Pirate Mechanologist Hero,,,,true,B|P|V,B,HER|SEA|WIN,HER137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HER137-RF.webp
Hpdjj6RbkDfKMmNqQmwTR,Pulping,1,Brute,,Deck,Brute Action - Attack,2,6,,true,R|P,R,AKO|LGS|MON|SKA,AKO010,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO010.webp
KpDFLFJMK7zK8PC7gr6nJ,Pulping,2,Brute,,Deck,Brute Action - Attack,2,5,,true,R|P,R,LGS|MON,LGS052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS052-RF.webp
qmgKfChbmD6w66dbDz7K6,Pulping,3,Brute,,Deck,Brute Action - Attack,2,4,,true,R|P,R,LGS|MON,LGS053,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS053-RF.webp
LChfNqqwjw9Njbdntwcz7,Pulse of Candlehold,2,,Earth|Lightning,Deck,Earth Lightning Action,0,,3,true,M,M,ELE,ELE113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE113.webp
rDLHG8PWgWpbJ87hRd6fD,Pulse of Isenloft,3,,Ice|Earth,Deck,Ice Earth Defense Reaction,2,,6,true,M,M,ELE,ELE114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE114.webp
k6WKFM77fCwDqKTTBBDmK,Pulse of Volthaven,1,,Lightning|Ice,Deck,Lightning Ice Instant,0,,,true,M,M,ELE,ELE112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE112.webp
RhmtDg8Qcz8wtFLFQLh98,Pulsewave Harpoon,1,Mechanologist,,Deck,Mechanologist Action - Attack,1,4,3,true,M,M,DYN,DYN090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN090.webp
Nqr9cJGNPNKtQqKKrC7Fc,Pulsewave Protocol,2,Mechanologist,,Deck,Mechanologist Action - Attack,3,6,3,true,M|P,M,EVO|FAB,EVO058,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO058.webp
MndFg9bzntzzrFkHNgzfz,Pulsing Aether // Life,1,Wizard,Earth,Deck,Wizard Action // Earth Instant,1,,3,true,R|P,R,LGS|ROS|VER,LGS340,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS340-CF.webp
nm7BLnWdtjqGqfJ868NbW,Pulsing Cardia,1,Illusionist,Lightning,Deck,Lightning Illusionist Action - Attack,0,5,3,true,C|P,C,GEM|OMN,GEM151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM151.webp
FJNBWQGCMNzBKLc6qPC9q,Pulsing Cardia,2,Illusionist,Lightning,Deck,Lightning Illusionist Action - Attack,0,4,3,true,C,C,OMN,OMN022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN022.webp
nmc9fgdkRkcdJN6QwMTnT,Pulsing Cardia,3,Illusionist,Lightning,Deck,Lightning Illusionist Action - Attack,0,3,3,true,C,C,OMN,OMN023,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN023.webp
FkNKF7G8Tn79TtGrgKNpn,Pulverize,1,Guardian,,Deck,Guardian Action - Attack,10,14,3,true,M,M,EVR,EVR021,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR021.webp
zzNQtc8QL8RcCwRcB6JP7,Pummel,1,Generic,,Deck,Generic Attack Reaction,2,,2,true,C|P,C,1HP|ANQ|FAB|JDG|SBR|WTR,1HP399,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP399.webp
pG9mTDdBkd7gPmGkPhpGd,Pummel,2,Generic,,Deck,Generic Attack Reaction,2,,2,true,C,C,1HP|WTR,1HP400,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP400.webp
ktRRh7cTpqgTzFRg8HJK6,Pummel,3,Generic,,Deck,Generic Attack Reaction,2,,2,true,C,C,1HP|BVO|WTR,1HP401,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP401.webp
nfWLDhWBqKhGMtQMKFjdm,Punch Above Your Weight,1,Generic,,Deck,Generic Action - Attack,0,2,2,true,R|P,R,FAB|SUP,FAB374,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB374-CF.webp
9g6wWCRkpgW7brDgFb7Bg,Punch Above Your Weight,2,Generic,,Deck,Generic Action - Attack,0,2,2,true,R,R,SUP,SUP225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP225.webp
NQQdqRGPQtMnf6LGdBJn6,Punch Above Your Weight,3,Generic,,Deck,Generic Action - Attack,0,2,2,true,R,R,SUP,SUP226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP226.webp
BJrdzPnKR6zFhPhpWkLqr,Punching Gloves,,Generic,,Equipment,Generic Equipment - Arms,,,0,true,C|P,C,LGS|SUP,LGS416,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS416-CF.webp
jtk8JgcJHLBK9kqdNf7FG,Puncture,1,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,C,C,DYN|SDO,DYN079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN079.webp
Q9wCKDmjFwjdjdL6rkcLJ,Puncture,2,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,C,C,DYN,DYN080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN080.webp
CLw8wRQNbjMTbFLR6bQQf,Puncture,3,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,C,C,DYN|SDO,DYN081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN081.webp
W6dTQMgChGpqBdDnrp6g8,Pursue to the Edge of Oblivion,1,Generic,,Deck,Generic Action - Attack,0,4,3,true,R,R,HNT,HNT224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT224.webp
w7prWHb7LbrPMChNMdHzq,Pursue to the Pits of Despair,1,Generic,,Deck,Generic Action - Attack,1,5,3,true,R,R,HNT,HNT225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT225.webp
PFbQN9BfpLzzgrmGMrBzb,Pursuit of Knowledge,3,Generic,,Deck,Generic Action - Attack,2,4,2,true,S|P,S,ARC|LGS,ARC161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC161.webp
gNckqNrr8FBqDgGh877wQ,Push Forward,1,Warrior,,Deck,Warrior Action,1,,3,true,C,C,BOL|CRU|MPW,BOL030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BOL030.webp
pQfGDbkf79Rm8tnt6hLgR,Push Forward,2,Warrior,,Deck,Warrior Action,1,,3,true,C,C,CRU,CRU095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU095.webp
zwNPbN7wMRmNPhzmBhGLD,Push Forward,3,Warrior,,Deck,Warrior Action,1,,3,true,C,C,CRU,CRU096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU096.webp
JgbBkhwf8bRTnJCB6HLrD,Push the Point,1,Generic,,Deck,Generic Action - Attack,1,4,2,true,C,C,ARC,ARC188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC188.webp
fqF87f9FWqhtqnNDkKcBB,Push the Point,2,Generic,,Deck,Generic Action - Attack,1,3,2,true,C,C,ARC,ARC189,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC189.webp
MCf7PDzNkfQQrkwJmL9mp,Push the Point,3,Generic,,Deck,Generic Action - Attack,1,2,2,true,C,C,ARC,ARC190,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC190.webp
FB87tWPkwcRzmzjLcDfMD,Put 'Em In Their Place,1,Guardian,,Deck,Guardian Action - Attack,6,10,3,true,M,M,MPG,MPG018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG018.webp
MwtKH7HkBhbtFWTBCbDCm,Put in Context,3,Generic,,Deck,Generic Defense Reaction,0,,3,true,C|P,C,CIN|FAB|HNT|MPW|SDO|SEN,CIN027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CIN027.webp
rHG9qHMLWbk6t68GkJ7Mw,Put on Ice,1,,Ice,Deck,Ice Action,1,,2,true,C,C,PEN,PEN234,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN234.webp
WfhcLNHhCBC9kj7wfdqfM,Put on Ice,2,,Ice,Deck,Ice Action,1,,2,true,C,C,PEN,PEN235,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN235.webp
GBLfqjhh9PnPJFJPThWWn,Put on Ice,3,,Ice,Deck,Ice Action,1,,2,true,C,C,PEN,PEN236,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN236.webp
7QhWMkPGMbFjHqn7rk9Gq,Putrid Stirrings,1,Runeblade,Shadow,Deck,Shadow Runeblade Action,3,,3,true,C,C,DTD,DTD161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD161.webp
Kcp6zfhjQtdpz8PpKfPPh,Putrid Stirrings,2,Runeblade,Shadow,Deck,Shadow Runeblade Action,3,,3,true,C,C,DTD,DTD162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD162.webp
mnhNFLR7HKQHf8KNpnFB6,Putrid Stirrings,3,Runeblade,Shadow,Deck,Shadow Runeblade Action,3,,3,true,C,C,DTD,DTD163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD163.webp
FTHfgBjNWbkDzDhCRpjCp,Pyroglyphic Protection,1,Wizard,,Deck,Wizard Action - Aura,2,,2,true,C,C,EVR,EVR131,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR131.webp
dQ9DC6fLBNbBQdrcrKtQW,Pyroglyphic Protection,2,Wizard,,Deck,Wizard Action - Aura,2,,2,true,C,C,EVR,EVR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR132.webp
PRh9NpRhN76FHztmTm7nt,Pyroglyphic Protection,3,Wizard,,Deck,Wizard Action - Aura,2,,2,true,C,C,EVR|SIY,EVR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR133.webp
twGn8N6Pm6ctFgKnjCpL7,Qi Unleashed,1,Ninja,,Deck,Ninja Action - Attack,2,3,3,true,C|R,C,DYN|MST|TCC|ZEN,DYN059,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN059.webp
hrPnGKq9czRctFqJqWknC,Qi Unleashed,2,Ninja,,Deck,Ninja Action - Attack,2,2,3,true,C|R,C,DYN|MST,DYN060,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN060.webp
mBhNRNw6CMrF8trKHgtCC,Qi Unleashed,3,Ninja,,Deck,Ninja Action - Attack,2,1,3,true,C|R,C,DYN|MST,DYN061,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN061.webp
c8tGz8c7GKmBJRLTcQHfJ,Quantum Processor,2,Mechanologist,,Deck,Mechanologist Action - Item,1,,,true,M,M,EVO,EVO072,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO072.webp
KbcGqTJFnNLmLWMpfzPbT,Quartermaster's Boots,,Generic,,Equipment,Generic Equipment - Legs,,,1,true,C,C,SEA,SEA185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA185.webp
k8d9d7n7fJRwkRDWG7Kcn,Quelling Robe,,Generic,,Equipment,Generic Equipment - Chest,,,0,true,C,C,UPR|UZU,UPR184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR184.webp
QdCcTgDwqq66NHp6qDdTz,Quelling Sleeves,,Generic,,Equipment,Generic Equipment - Arms,,,0,true,C,C,UPR,UPR185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR185.webp
DMht6KBFhqWNdGBJNL7NB,Quelling Slippers,,Generic,,Equipment,Generic Equipment - Legs,,,0,true,C,C,FAI|KAT|UPR,FAI006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAI006.webp
BzRFcMpm9fmqgDPNdCRQ9,Quick Clicks,,Generic,,Equipment,Generic Equipment - Legs,,,0,true,C,C,SAZ|SBA|SEA,SAZ009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAZ009.webp
fbKwcPnqhWKbTWd6M9Wbc,Quick Succession,1,Runeblade,Lightning,Deck,Lightning Runeblade Action,0,,2,true,C,C,OMN,OMN083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN083.webp
WLRcb8jRrktGNqbttwfWF,Quick Succession,2,Runeblade,Lightning,Deck,Lightning Runeblade Action,0,,2,true,C,C,OMN,OMN084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN084.webp
HHLWJzrFMfcnpmN8J6MrC,Quick Succession,3,Runeblade,Lightning,Deck,Lightning Runeblade Action,0,,2,true,C,C,OMN,OMN085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN085.webp
kg7JPwP7pDg9wGqqQ76HT,Quickdodge Flexors,,Generic,,Equipment,Generic Equipment - Legs,,,0,true,P|L,P,ANQ|FAB|HNT|PEN,ANQ008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ANQ008-RF.webp
cDpMQnr8LwPFGMdgffNb8,Quicken,,Generic,,Token,Generic Token - Aura,,,,true,T|C|P,T,1HP|ASB|CRU|DTD|DVR|EVO|EVR|FAB|RNR|TCC|TEA|WTR|XXX,1HP427,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP427.webp
wB8rTc8NzdB9FkwWqwWwH,Quickening Sand,3,Ranger,,Deck,Ranger Action - Trap,0,,3,true,C,C,PEN,PEN088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN088.webp
DbWLH6QCRngwP6RHftkdK,Quickfire,1,Mechanologist,,Deck,Mechanologist Action,2,,2,true,C,C,EVO,EVO225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO225.webp
qbdmChqm6wjCBfCFf6FMg,Quickfire,2,Mechanologist,,Deck,Mechanologist Action,2,,2,true,C,C,EVO,EVO226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO226.webp
BGtcnnDGHpFQJt8HpJLkh,Quickfire,3,Mechanologist,,Deck,Mechanologist Action,2,,2,true,C,C,EVO,EVO227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO227.webp
MLc97c6bqmKcPCtNg9M9q,Quicksilver Dagger,,Warrior,,Weapon,Warrior Weapon - Dagger (1H),,1,,true,R|P,R,DYN|LGS,DYN069,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN069.webp
rQTWW67kpJJP8GN9dN9PG,Quicksilver Dance,3,Warrior,,Deck,Warrior Attack Reaction,1,,3,true,R,R,MPW,MPW047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW047.webp
DmpnhzMR7WhCgkFWncRkk,Quickstep,,Bard,,Equipment,Bard Equipment - Legs,,,0,true,R|P,R,LGS|TCC,LGS216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS216-RF.webp
FcJ9DMBN6LLbBJGhJ9Kkt,Quiver of Abyssal Depths,,Ranger,,Equipment,Ranger Equipment - Quiver,,,,true,P|L,P,FAB|OUT,FAB126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB126-GF.webp
Pc9dDNQmwKnmDbgf6jrLH,Quiver of Rustling Leaves,,Ranger,,Equipment,Ranger Equipment - Quiver,,,,true,M,M,OUT,OUT096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OUT096.webp
GcD9dDfgTK8tmn7H8ccTk,Radiant Flow,,,Light,Equipment,Light Equipment - Legs,,,,true,C,C,DTD,DTD078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD078.webp
rtJ8hLmrbcrkzLjGjjfJk,Radiant Forcefield,2,,Light,Deck,Light Instant - Aura,0,,,true,M,M,DTD,DTD081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD081.webp
gmKLgjmBKHDRjnCf7Q7kh,Radiant Raiment,,,Light,Equipment,Light Equipment - Chest,,,,true,C,C,DTD,DTD076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD076.webp
c6fzD8D8LdtQ8cwnqgTgq,Radiant Touch,,,Light,Equipment,Light Equipment - Arms,,,,true,C,C,DTD|SBL,DTD077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD077.webp
mMbkbwz6rkpPTLcjthNJT,Radiant View,,,Light,Equipment,Light Equipment - Head,,,,true,C,C,DTD,DTD075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD075.webp
bfbfWCWnHw6zP7bfrPGdC,Ragamuffin's Hat,,Generic,,Equipment,Generic Equipment - Head,,,0,true,C|P,C,ELE|FAB,ELE233,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE233.webp
z6fz9gMGF7DDJWfj7D6Wp,Rage Baiters,,Assassin,,Equipment,Assassin Equipment - Arms,,,1,true,M,M,AAC,AAC006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC006-RF.webp
nfhcD8HGDHLDNCGhfLnKK,Rage Specter,3,Illusionist,,Deck,Illusionist Action - Aura,2,,3,true,M,M,MST,MST132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST132.webp
6C9QJwPPMFCtRjjTmFq7z,Raging Onslaught,1,Generic,,Deck,Generic Action - Attack,3,7,3,true,C,C,WTR,WTR188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR188.webp
dMJht8gmwFJG8cKdpzCnw,Raging Onslaught,2,Generic,,Deck,Generic Action - Attack,3,6,3,true,C,C,RNR|RVD|WTR,RNR020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/RNR020.webp
DdH9qjhnPGKnpr9fTfNjb,Raging Onslaught,3,Generic,,Deck,Generic Action - Attack,3,5,3,true,C,C,BVO|WTR,BVO024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BVO024.webp
K7KgTFCHdGNnqTkJfPtTG,Rain Razors,2,Ranger,,Deck,Ranger Instant,0,,,true,M,M,EVR,EVR090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR090.webp
jkdq8cLQJQjrgGcLmPzM6,Rainbow Goo Trap,1,Ranger,,Deck,Ranger Defense Reaction - Trap,0,,3,true,R|P,R,GEM|PEN,GEM122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM122.webp
JW7fjRH9gMGGLdgQRjNGk,Raise an Army,2,Warrior,,Deck,Warrior Action,0,,3,true,M|P,M,FAB|HVY,FAB192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB192-RF.webp
MrHJtqLPBJqcQnJ9fNk9z,Raise Blades,1,Warrior,,Deck,Warrior Action,0,,3,true,M,M,MPW,MPW032,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW032.webp
tPwwHTwt6hkdjgfzDtMfB,Rake Back,3,Warrior,,Deck,Warrior Action,2,,3,true,M,M,AOL|MPW,AOL027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AOL027.webp
Rp7FC6BPnwwPtMWdhWnJD,Rake Over the Coals,1,,Draconic,Deck,Draconic Instant,0,,,true,R|P,R,GEM|HNT,GEM019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM019.webp
W6R6JDdMT8g77qmHJCDhG,Rake the Embers,1,Illusionist,Draconic,Deck,Draconic Illusionist Action,1,,2,true,C,C,DRO|UPR,DRO011,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DRO011.webp
ctP6TMfCKqwK6QpjG7wLH,Rake the Embers,2,Illusionist,Draconic,Deck,Draconic Illusionist Action,1,,2,true,C,C,UPR,UPR034,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR034.webp
pP7GCzgTjQPMNLBFfRbBw,Rake the Embers,3,Illusionist,Draconic,Deck,Draconic Illusionist Action,1,,2,true,C,C,UPR,UPR035,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR035.webp
TB9k9LLhgLQm7jD9tnNzk,Rally the Coast Guard,1,Generic,,Deck,Generic Action - Attack,3,7,2,true,C,C,SEA,SEA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA223.webp
d6WrKcWGr7BHGtWHWT6dt,Rally the Coast Guard,2,Generic,,Deck,Generic Action - Attack,3,6,2,true,C,C,SEA,SEA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA224.webp
wL7qNGJ7hn86bLDB7kGDG,Rally the Coast Guard,3,Generic,,Deck,Generic Action - Attack,3,5,2,true,C,C,SEA|SKA,SEA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA225.webp
68J8LFDffgJ8j6RJ6FhmD,Rally the Rearguard,1,Generic,,Deck,Generic Action - Attack,2,6,2,true,C,C,AKO|HVY|KYO|LEV|MON|VIC,AKO011,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO011.webp
hKdWPHqc8bLM9Nkbwmncc,Rally the Rearguard,2,Generic,,Deck,Generic Action - Attack,2,5,2,true,C,C,HVY|KYO|MON|VIC,HVY229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY229.webp
LQjBwTpQK6MR6LNkpnNPK,Rally the Rearguard,3,Generic,,Deck,Generic Action - Attack,2,4,2,true,C,C,HVY|LEV|MON|RVD,HVY230,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY230.webp
hRRgnn9nCqGDpqQNHhwJm,Rally the Underdog,,,,Deck,Event,,,,false,C,C,SMP,SMP030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SMP030.webp
RpM6tCjLdHHdfWcFbJrK6,Ram Raider,1,Brute,Shadow,Deck,Shadow Brute Action - Attack,2,6,3,true,R,R,DTD,DTD112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD112.webp
TF9hTCGJzwkjKNrgjgB6c,Ram Raider,2,Brute,Shadow,Deck,Shadow Brute Action - Attack,2,5,3,true,R,R,DTD,DTD113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD113.webp
JNbQCWttkJgrknfkpKF8p,Ram Raider,3,Brute,Shadow,Deck,Shadow Brute Action - Attack,2,4,3,true,R,R,DTD,DTD114,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD114.webp
8CTr7nqzhbgDkPtb8WpCN,Rampant Growth // Life,2,Wizard,Earth,Deck,Wizard Instant // Earth Instant,0,,,true,M|P,M,LGS|ROS,LGS341,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS341-CF.webp
